simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
1130.0,29,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1130.0,29,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1135.0,22,inbound,3A,3A,1.0008,0.00,6,—,DELAY_START,"jIdx=6"
1145.0,24,inbound,1A,1A,1.0005,0.00,6,—,DELAY_START,"jIdx=6"
1155.0,30,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
1155.0,30,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1160.0,22,dwell,EG-E,3A,0.0447,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1160.0,23,dwell,EG-A,2B,0.0940,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
1170.0,21,outbound,EG-B,2A,0.0888,0.00,0,—,OUTBOUND_START,""
1170.0,21,outbound,EG-B,2A,0.0888,0.00,0,—,DELAY_START,"jIdx=0"
1170.0,24,dwell,EG-A,1A,0.0569,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
1170.0,25,inbound,2A,2A,1.0004,0.00,5,—,DELAY_START,"jIdx=5"
1170.0,27,inbound,3A,3A,0.3942,0.00,1,1169.0,DELAY_START,"jIdx=1"
1185.0,31,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1185.0,31,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1195.0,32,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1195.0,26,inbound,2B,2B,1.0000,0.00,7,1194.5,DELAY_START,"jIdx=7"
1195.0,32,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1205.0,22,outbound,EG-E,3A,0.0447,0.00,0,—,OUTBOUND_START,""
1205.0,22,outbound,EG-E,3A,0.0447,0.00,0,—,DELAY_START,"jIdx=0"
1205.0,23,outbound,EG-A,2B,0.0940,0.00,0,—,OUTBOUND_START,""
1205.0,23,outbound,EG-A,2B,0.0940,0.00,0,—,DELAY_START,"jIdx=0"
1210.0,25,dwell,EG-C,2A,0.0887,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1215.0,24,outbound,EG-A,1A,0.0569,0.00,0,—,OUTBOUND_START,""
1215.0,24,outbound,EG-A,1A,0.0569,0.00,0,—,DELAY_START,"jIdx=0"
1215.0,26,dwell,EG-B,2B,0.0421,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1225.0,33,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
1225.0,33,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1250.0,34,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1250.0,28,inbound,2A,2A,1.0001,0.00,5,—,DELAY_START,"jIdx=5"
1250.0,34,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1255.0,35,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1255.0,25,outbound,EG-C,2A,0.0887,0.00,0,—,OUTBOUND_START,""
1255.0,25,outbound,EG-C,2A,0.0887,0.00,0,—,DELAY_START,"jIdx=0"
1255.0,35,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1260.0,26,outbound,EG-B,2B,0.0421,0.00,0,—,OUTBOUND_START,""
1260.0,26,outbound,EG-B,2B,0.0421,0.00,0,—,DELAY_START,"jIdx=0"
1260.0,29,inbound,2B,2B,1.0009,0.00,6,—,DELAY_START,"jIdx=6"
1280.0,27,inbound,3A,3A,1.0006,0.00,6,—,DELAY_START,"jIdx=6"
1290.0,36,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
1290.0,30,inbound,1A,1A,1.0004,0.00,6,—,DELAY_START,"jIdx=6"
1290.0,36,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1295.0,28,dwell,EG-C,2A,0.1006,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1295.0,29,dwell,EG-A,2B,0.0939,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1305.0,27,dwell,EG-A,3A,0.0569,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
1310.0,37,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1310.0,37,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1320.0,31,inbound,2A,2A,1.0013,0.00,5,—,DELAY_START,"jIdx=5"
1325.0,38,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1325.0,30,dwell,EG-B,1A,0.0741,0.00,0,—,DWELL_START,"onSite=3/98 onStreet=0/22"
1325.0,38,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1330.0,32,inbound,2B,2B,1.0010,0.00,6,—,DELAY_START,"jIdx=6"
1340.0,39,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
1340.0,28,outbound,EG-C,2A,0.1006,0.00,0,—,OUTBOUND_START,""
1340.0,28,outbound,EG-C,2A,0.1006,0.00,0,—,DELAY_START,"jIdx=0"
1340.0,29,outbound,EG-A,2B,0.0939,0.00,0,—,OUTBOUND_START,""
1340.0,29,outbound,EG-A,2B,0.0939,0.00,0,—,DELAY_START,"jIdx=0"
1340.0,39,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1345.0,31,dwell,EG-A,2A,0.0564,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
1345.0,35,inbound,2A,2A,0.6374,0.00,2,1344.0,DELAY_START,"jIdx=2"
1350.0,27,outbound,EG-A,3A,0.0569,0.00,0,—,OUTBOUND_START,""
1350.0,27,outbound,EG-A,3A,0.0569,0.00,0,—,DELAY_START,"jIdx=0"
1360.0,40,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1360.0,40,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1370.0,30,outbound,EG-B,1A,0.0741,0.00,0,—,OUTBOUND_START,""
1370.0,30,outbound,EG-B,1A,0.0741,0.00,0,—,DELAY_START,"jIdx=0"
1370.0,32,dwell,EG-B,2B,0.0742,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1380.0,34,inbound,2B,2B,1.0003,0.00,6,—,DELAY_START,"jIdx=6"
1385.0,41,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1385.0,41,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1390.0,31,outbound,EG-A,2A,0.0564,0.00,0,—,OUTBOUND_START,""
1390.0,31,outbound,EG-A,2A,0.0564,0.00,0,—,DELAY_START,"jIdx=0"
1400.0,35,inbound,2A,2A,1.0015,0.00,5,—,DELAY_START,"jIdx=5"
1410.0,42,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
1410.0,33,inbound,3A,3A,1.0003,0.00,6,—,DELAY_START,"jIdx=6"
1410.0,42,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1415.0,43,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1415.0,32,outbound,EG-B,2B,0.0742,0.00,0,—,OUTBOUND_START,""
1415.0,32,outbound,EG-B,2B,0.0742,0.00,0,—,DELAY_START,"jIdx=0"
1415.0,36,inbound,1A,1A,0.9960,0.33,6,—,DELAY_START,"jIdx=6"
1415.0,39,inbound,3A,3A,0.3942,0.00,1,1414.0,DELAY_START,"jIdx=1"
1415.0,43,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1425.0,35,dwell,EG-A,2A,0.0563,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1435.0,33,dwell,EG-A,3A,0.0567,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1435.0,34,dwell,EG-E,2B,0.1022,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
1440.0,37,inbound,2B,2B,1.0010,0.00,6,—,DELAY_START,"jIdx=6"
1450.0,44,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1450.0,45,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
1450.0,44,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1450.0,45,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1460.0,36,dwell,EG-B,1A,0.0888,0.00,0,—,DWELL_START,"onSite=3/98 onStreet=0/22"
1460.0,37,dwell,EG-A,2B,0.0382,0.00,0,—,DWELL_START,"onSite=4/98 onStreet=0/22"
1460.0,38,inbound,2A,2A,1.0014,0.00,5,—,DELAY_START,"jIdx=5"
1465.0,46,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1465.0,46,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1470.0,35,outbound,EG-A,2A,0.0563,0.00,0,—,OUTBOUND_START,""
1470.0,35,outbound,EG-A,2A,0.0563,0.00,0,—,DELAY_START,"jIdx=0"
1480.0,33,outbound,EG-A,3A,0.0567,0.00,0,—,OUTBOUND_START,""
1480.0,33,outbound,EG-A,3A,0.0567,0.00,0,—,DELAY_START,"jIdx=0"
1480.0,34,outbound,EG-E,2B,0.1022,0.00,0,—,OUTBOUND_START,""
1480.0,34,outbound,EG-E,2B,0.1022,0.00,0,—,DELAY_START,"jIdx=0"
1490.0,40,inbound,2B,2B,1.0001,0.00,6,—,DELAY_START,"jIdx=6"
1505.0,47,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1505.0,36,outbound,EG-B,1A,0.0888,0.00,0,—,OUTBOUND_START,""
1505.0,36,outbound,EG-B,1A,0.0888,0.00,0,—,DELAY_START,"jIdx=0"
1505.0,37,outbound,EG-A,2B,0.0382,0.00,0,—,OUTBOUND_START,""
1505.0,37,outbound,EG-A,2B,0.0382,0.00,0,—,DELAY_START,"jIdx=0"
1505.0,38,dwell,EG-C,2A,0.0868,0.00,0,—,DWELL_START,"onSite=0/98 onStreet=0/22"
1505.0,47,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1515.0,48,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1515.0,48,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1520.0,49,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
1520.0,41,inbound,2A,2A,1.0012,0.00,5,—,DELAY_START,"jIdx=5"
1520.0,49,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
