simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
2290.0,32,outbound,EG-A,2A,0.0380,0.00,0,—,DELAY_START,"jIdx=0"
2290.0,45,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2295.0,35,inbound,2A,2A,1.0005,0.00,5,—,DELAY_START,"jIdx=5"
2295.0,36,inbound,3A,3A,0.7140,0.00,3,—,DELAY_START,"jIdx=3"
2300.0,31,dwell,EG-D,3A,0.0969,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
2300.0,33,outbound,EG-B,2B,0.0787,0.00,0,—,OUTBOUND_START,""
2300.0,33,outbound,EG-B,2B,0.0787,0.00,0,—,DELAY_START,"jIdx=0"
2300.0,34,dwell,EG-E,2B,0.0595,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
2305.0,46,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
2305.0,46,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2320.0,47,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
2320.0,30,outbound,EG-A,1A,0.0941,0.00,0,—,OUTBOUND_START,""
2320.0,30,outbound,EG-A,1A,0.0941,0.00,0,—,DELAY_START,"jIdx=0"
2320.0,47,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2325.0,35,dwell,EG-A,2A,0.0739,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
2325.0,38,inbound,2B,2B,1.0006,0.00,6,—,DELAY_START,"jIdx=6"
2330.0,25,outbound,EG-A,2A,1.0000,0.00,8,2340.0,DELAY_START,"jIdx=8"
2340.0,46,inbound,2B,2B,0.1638,0.00,0,2339.0,DELAY_START,"jIdx=0"
2345.0,48,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
2345.0,31,outbound,EG-D,3A,0.0969,0.00,0,—,OUTBOUND_START,""
2345.0,31,outbound,EG-D,3A,0.0969,0.00,0,—,DELAY_START,"jIdx=0"
2345.0,34,outbound,EG-E,2B,0.0595,0.00,0,—,OUTBOUND_START,""
2345.0,34,outbound,EG-E,2B,0.0595,0.00,0,—,DELAY_START,"jIdx=0"
2345.0,48,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2350.0,49,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
2350.0,38,dwell,EG-B,2B,0.0436,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
2350.0,39,inbound,2A,2A,1.0004,0.00,5,—,DELAY_START,"jIdx=5"
2350.0,49,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2360.0,50,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
2360.0,37,inbound,1A,1A,1.0003,0.00,6,—,DELAY_START,"jIdx=6"
2360.0,50,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2365.0,44,inbound,2B,2B,0.6085,0.00,3,2364.0,DELAY_START,"jIdx=3"
2370.0,35,outbound,EG-A,2A,0.0739,0.00,0,—,OUTBOUND_START,""
2370.0,35,outbound,EG-A,2A,0.0739,0.00,0,—,DELAY_START,"jIdx=0"
2370.0,39,dwell,EG-A,2A,0.0382,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
2375.0,36,inbound,3A,3A,1.0011,0.00,6,—,DELAY_START,"jIdx=6"
2385.0,40,inbound,2B,2B,1.0006,0.00,6,—,DELAY_START,"jIdx=6"
2395.0,51,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
2395.0,52,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
2395.0,37,dwell,EG-C,1A,0.0732,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
2395.0,38,outbound,EG-B,2B,0.0436,0.00,0,—,OUTBOUND_START,""
2395.0,38,outbound,EG-B,2B,0.0436,0.00,0,—,DELAY_START,"jIdx=0"
2395.0,51,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2395.0,52,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2400.0,36,dwell,EG-D,3A,0.0325,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
2405.0,53,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
2405.0,53,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2410.0,42,inbound,2A,2A,1.0007,0.00,5,—,DELAY_START,"jIdx=5"
2415.0,39,outbound,EG-A,2A,0.0382,0.00,0,—,OUTBOUND_START,""
2415.0,39,outbound,EG-A,2A,0.0382,0.00,0,—,DELAY_START,"jIdx=0"
2415.0,40,dwell,EG-A,2B,0.0737,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
2435.0,54,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
2435.0,44,inbound,2B,2B,1.0015,0.00,6,—,DELAY_START,"jIdx=6"
2435.0,54,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2440.0,37,outbound,EG-C,1A,0.0732,0.00,0,—,OUTBOUND_START,""
2440.0,37,outbound,EG-C,1A,0.0732,0.00,0,—,DELAY_START,"jIdx=0"
2445.0,55,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
2445.0,36,outbound,EG-D,3A,0.0325,0.00,0,—,OUTBOUND_START,""
2445.0,36,outbound,EG-D,3A,0.0325,0.00,0,—,DELAY_START,"jIdx=0"
2445.0,42,dwell,EG-E,2A,0.0686,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
2445.0,52,inbound,2B,2B,0.2592,0.00,1,2444.0,DELAY_START,"jIdx=1"
2445.0,55,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2455.0,56,inbound,1A,1A,0.0000,0.00,0,—,SPAWN,"route=1A"
2455.0,56,inbound,1A,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
2460.0,40,outbound,EG-A,2B,0.0737,0.00,0,—,OUTBOUND_START,""
2460.0,40,outbound,EG-A,2B,0.0737,0.00,0,—,DELAY_START,"jIdx=0"
2460.0,41,inbound,3A,3A,1.0005,0.00,6,—,DELAY_START,"jIdx=6"
2470.0,45,inbound,2A,2A,1.0005,0.00,5,—,DELAY_START,"jIdx=5"
