simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
5385.0,719,inbound,2B-RR1,2B,0.0579,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5385.0,723,inbound,3A,3A,0.5085,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5385.0,727,inbound,2B-RR1,2B,0.0579,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5385.0,740,inbound,3A-RR2,3A,0.4373,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5385.0,745,dwell,EG-D,1A,0.0944,0.00,0,—,DWELL_START,"onSite=3/98 onStreet=0/22"
5385.0,755,inbound,2B,2B,0.0311,0.43,0,—,DELAY_START,"jIdx=0 holdAt=none"
5385.0,758,inbound,2B,2B,0.0311,0.43,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,782,inbound,1A-RR6,1A,0.0000,0.00,0,—,SPAWN,"route=1A-RR6"
5390.0,782,inbound,1A-RR6,1A,0.0000,0.00,0,—,RAT_RUN,"corridor=1A route=1A-RR6 congestion=0.68 prob=0.63"
5390.0,783,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
5390.0,323,outbound,EG-B,2A,0.4165,10.99,3,—,JUNCTION_PASS,"J16(stop)"
5390.0,338,inbound,2B,2B,0.9258,0.00,5,—,DELAY_START,"jIdx=5 holdAt=none"
5390.0,368,outbound,EG-A,1A,0.5254,0.00,3,—,DELAY_START,"jIdx=3 holdAt=none"
5390.0,395,inbound,3A,3A,1.0000,0.00,7,5389.5,AT_J7,"onSite=4/98 onStreet=0/22 inboundDelay=1875s"
5390.0,396,inbound,2A,2A,0.6244,0.56,2,—,DELAY_END,"delayedFor=10.0s"
5390.0,399,inbound,2B,2B,0.5935,0.48,3,—,DELAY_START,"jIdx=3 holdAt=none"
5390.0,406,inbound,2A,2A,0.5548,0.42,2,—,DELAY_START,"jIdx=2 holdAt=none"
5390.0,408,inbound,3A,3A,0.9439,0.35,5,—,DELAY_START,"jIdx=5 holdAt=none"
5390.0,412,inbound,2A,2A,0.5499,0.62,1,—,JUNCTION_PASS,"J18(none)"
5390.0,413,inbound,2B,2B,0.5444,0.45,3,—,DELAY_START,"jIdx=3 holdAt=none"
5390.0,439,inbound,2A-RR2,2A,0.8254,0.59,5,—,DELAY_END,"delayedFor=40.0s"
5390.0,444,inbound,1A,1A,0.7221,0.48,5,—,DELAY_START,"jIdx=5 holdAt=none"
5390.0,452,inbound,2A-RR2,2A,0.6817,0.45,5,—,DELAY_START,"jIdx=5 holdAt=none"
5390.0,455,inbound,2A-RR2,2A,0.6610,0.50,4,—,DELAY_END,"delayedFor=5.0s"
5390.0,463,outbound,EG-B,1A,0.6310,15.07,5,—,JUNCTION_PASS,"J15(stop)"
5390.0,474,inbound,1A,1A,0.6509,0.43,4,—,DELAY_START,"jIdx=4 holdAt=none"
5390.0,484,inbound,2B-RR2,2B,0.6655,0.57,5,—,DELAY_END,"delayedFor=5.0s"
5390.0,488,inbound,1A,1A,0.5018,0.59,3,—,JUNCTION_PASS,"J22(stop_directional)"
5390.0,490,inbound,2B-RR2,2B,0.6223,0.00,5,—,DELAY_START,"jIdx=5 holdAt=none"
5390.0,499,inbound,3A-RR2,3A,0.6286,0.51,3,—,DELAY_END,"delayedFor=5.0s"
5390.0,522,inbound,3A,3A,0.6693,0.44,3,—,DELAY_START,"jIdx=3 holdAt=none"
5390.0,528,inbound,3A,3A,0.6587,0.42,3,—,DELAY_START,"jIdx=3 holdAt=none"
5390.0,533,inbound,2A-RR2,2A,0.3696,0.60,2,—,DELAY_END,"delayedFor=60.0s"
5390.0,535,inbound,3A,3A,0.6552,0.43,3,—,DELAY_START,"jIdx=3 holdAt=none"
5390.0,540,inbound,3A-RR1,3A,0.6883,0.65,2,—,DELAY_END,"delayedFor=30.0s"
5390.0,540,inbound,3A-RR1,3A,0.6883,0.65,2,—,JUNCTION_PASS,"J24(stop)"
5390.0,545,inbound,3A,3A,0.6446,0.70,2,—,DELAY_END,"delayedFor=25.0s"
5390.0,560,inbound,2A-RR2,2A,0.3059,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5390.0,572,inbound,2B,2B,0.3463,0.60,2,—,DELAY_END,"delayedFor=10.0s"
5390.0,575,inbound,2B-RR1,2B,0.2497,0.55,1,—,JUNCTION_PASS,"J27(stop_directional)"
5390.0,584,inbound,2B-RR3,2B,0.2535,0.00,1,—,DELAY_START,"jIdx=1 holdAt=none"
5390.0,589,inbound,2A-RR1,2A,0.1154,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,590,inbound,2B-RR3,2B,0.2344,0.00,1,—,DELAY_START,"jIdx=1 holdAt=none"
